,index,Unnamed: 0.1,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
16,16,1816,1816,BTC,2018-04-19 23:59:59,8298.6904296875,8138.77978515625,8159.27001953125,8294.3095703125,8294.3095703125,-0.0162809875416987,0.0005281764971349,-0.0187513841673973,0.0,0.0160336782488381,-0.0174565040296711,-0.0557124890193801,-0.0959644615474519,-0.1097102941316718,-0.1042537893955676,-0.0779173048603109,BTC,0.0160336782488381,8509.92354871558,0.014748744189293,2
17,17,1817,1817,BTC,2018-04-20 23:59:59,8880.23046875,8244.5400390625,8286.8798828125,8845.830078125,8845.830078125,-0.0631879869244534,0.0038888821423406,-0.0679744053132379,0.0,0.0664938417281331,-0.0670334163894755,-0.0918523304478959,-0.1369973714221367,-0.1546351923631036,-0.1572239700688773,-0.1357218506100781,BTC,0.0664938417281331,8640.692092649828,0.0153665944453738,2
18,18,1818,1818,BTC,2018-04-21 23:59:59,8997.5703125,8652.150390625,8848.7900390625,8895.580078125,8895.580078125,-0.005259919943564,0.011465270783836,-0.0273652404185101,0.0,0.0056241188854653,-0.05343487164557,-0.0752659271403438,-0.1248921496667315,-0.1478328697296783,-0.1571595005156396,-0.139929276382356,BTC,0.0056241188854653,8772.8370966349,0.0152933355995268,2
19,19,1819,1819,BTC,2018-04-22 23:59:59,9001.6396484375,8779.6103515625,8925.0595703125,8802.4599609375,8802.4599609375,0.013927880378787,0.0226277300190964,-0.0025958208814808,0.0,-0.0104681332043191,-0.0229640395934241,-0.0551087958255631,-0.1013099365533805,-0.1290555152651198,-0.1443898195628241,-0.1311228879740611,BTC,-0.0104681332043191,8896.942109642441,0.0141465083234186,2
20,20,1820,1820,BTC,2018-04-23 23:59:59,8958.5498046875,8788.8095703125,8794.3896484375,8930.8798828125,8930.8798828125,-0.0152829548897724,0.0030982302122606,-0.0159077620978214,0.0,0.0145890946899942,-0.0198264864238928,-0.0571075756397795,-0.0999945435982356,-0.1333225216755286,-0.1487869456626581,-0.1426360281506592,BTC,0.0145890946899942,9003.470353781724,0.0119735795542412,2
21,21,1821,1821,BTC,2018-04-24 23:59:59,9732.6103515625,8927.830078125,8934.33984375,9697.5,9697.5,-0.0786965873936581,0.0036205570056715,-0.0793678702629543,0.0,0.0858392596526644,-0.0683732920855889,-0.1140000040281,-0.1510225701157944,-0.1871744816842292,-0.2045000523653003,-0.2062828592259602,BTC,0.0858392596526644,9086.15839852522,0.0091840192164085,2
22,22,1822,1822,BTC,2018-04-25 23:59:59,9745.3203125,8799.83984375,9701.0302734375,8845.740234375,8845.740234375,0.0966894817619445,0.1016964159346649,-0.0051889824264371,0.0,-0.0878329224671307,0.0213313744102199,-0.0228462830471676,-0.0541182796244985,-0.0974086110038399,-0.1194350100982133,-0.1274576127854619,BTC,-0.0878329224671307,9144.216657033328,0.0063897475656522,2
23,23,1823,1823,BTC,2018-04-26 23:59:59,9281.509765625,8727.08984375,8867.3203125,9281.509765625,9281.509765625,-0.0446252240835851,0.0,-0.0597338079552908,0.0,0.0492632068887324,-0.0183043277618701,-0.0555489187697397,-0.0819126555029778,-0.1255357515246311,-0.1502739801263979,-0.1632217364286732,BTC,0.0492632068887324,9182.73413652183,0.0042122229747125,2
24,24,1824,1824,BTC,2018-04-27 23:59:59,9375.4697265625,8987.0498046875,9290.6298828125,8987.0498046875,8987.0498046875,0.0337797257968524,0.0432199587535842,0.0,0.0,-0.0317254378191855,0.0179687590835728,-0.0125315734804606,-0.0436880295456965,-0.0853342711338439,-0.1139616977076063,-0.1319749207274051,BTC,-0.0317254378191855,9211.241120661094,0.0031044113567313,2
25,25,1825,1825,BTC,2018-04-28 23:59:59,9412.08984375,8931.990234375,8939.26953125,9348.48046875,9348.48046875,-0.0437729895107451,0.0068042475151584,-0.0445516504812989,0.0,0.040216831097785,-0.0124538329466143,-0.0380325428890306,-0.0703025976397401,-0.1082620849143682,-0.1401206642456515,-0.1577514668925278,BTC,0.040216831097785,9240.958353236598,0.0032261920175824,2
26,26,1826,1826,BTC,2018-04-29 23:59:59,9531.490234375,9193.7099609375,9346.41015625,9419.080078125,9419.080078125,-0.0077151825095711,0.0119343030654408,-0.0239269775092901,0.0,0.0075519876851644,-0.0257676976731696,-0.0333014519854458,-0.0671296356775817,-0.1008875689492467,-0.1356719852012484,-0.1551160802468559,BTC,0.0075519876851644,9281.55166580394,0.0043927600380455,2
27,27,1827,1827,BTC,2018-04-30 23:59:59,9477.1396484375,9166.8095703125,9426.1103515625,9240.5498046875,9240.5498046875,0.0200811153878386,0.0256034379718383,-0.0079800700102924,0.0,-0.0189541093139361,0.0015999242469317,-0.010352933418147,-0.0425306414362166,-0.0704988695693434,-0.1084580308662048,-0.1306148659266862,BTC,-0.0189541093139361,9338.160518972987,0.0060990721387257,2
28,28,1828,1828,BTC,2018-05-01 23:59:59,9255.8798828125,8891.0498046875,9251.4697265625,9119.009765625,9119.009765625,0.0145256956996384,0.0150093179747921,-0.0249983240282094,0.0,-0.0131529012484566,0.011385470727466,0.0052874393357111,-0.0220174288215316,-0.0463179435215711,-0.0856852025933976,-0.1107123654733676,BTC,-0.0131529012484566,9409.338716639762,0.0076222932259686,2
29,29,1829,1829,BTC,2018-05-02 23:59:59,9256.51953125,9015.1396484375,9104.599609375,9235.919921875,9235.919921875,-0.0142184334219888,0.002230379815898,-0.0239045244334122,0.0,0.01282048810724,0.0039723261188746,-0.0027444964262536,-0.0247690865029418,-0.0510994512127941,-0.0871901401436435,-0.1142019387196431,BTC,0.01282048810724,9486.501878140996,0.0082006997329977,2
30,30,1830,1830,BTC,2018-05-03 23:59:59,9798.330078125,9188.150390625,9233.9697265625,9743.8603515625,9743.8603515625,-0.0523294265930479,0.0055901587868882,-0.0570318067877879,0.0,0.0549961924728752,-0.0402485619700626,-0.0463871931373451,-0.0647939329049319,-0.0910825707253756,-0.1236068586057747,-0.1525516568776833,BTC,0.0549961924728752,9555.328808558304,0.0072552486998289,2
31,31,1831,1831,BTC,2018-05-04 23:59:59,9779.2001953125,9585.9599609375,9695.5,9700.759765625,9700.759765625,-0.0005422014102068,0.0080860088882375,-0.0118341044888357,0.0,-0.0044233583387295,-0.0301770016805625,-0.0421166773945904,-0.0509732344176488,-0.0782072028829893,-0.1076313831733137,-0.1390039705062298,BTC,-0.0044233583387295,9599.046289160118,0.0045751937455733,2
32,32,1832,1832,BTC,2018-05-05 23:59:59,9964.5,9695.1201171875,9700.2802734375,9858.150390625,9858.150390625,-0.0160141721247865,0.0107879881276853,-0.0165376127343868,0.0,0.0162245668177165,-0.0331309970552998,-0.0471400171931022,-0.0592790414604456,-0.0851689086580286,-0.1096109461297986,-0.1424485007679572,BTC,0.0162245668177165,9602.756574274204,0.0003865264321387,2
