,index,Unnamed: 0.1,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
395,395,2195,2195,BTC,2019-05-03 23:59:59,5865.88207851,5490.2018629,5505.55237976,5768.28940693,5768.28940693,-0.0455485168366117,0.0169188237092876,-0.0482097073173731,0.0,0.0477733302861607,-0.0543349170118716,-0.0676176923006688,-0.0671935026656282,-0.0748454682551676,-0.0811050157094306,-0.0868507740747988,BTC,0.0477733302861609,5551.056836036752,0.0101212458518906,2
396,396,2196,2196,BTC,2019-05-04 23:59:59,5886.8934994,5645.46932165,5769.20253322,5831.16747167,5831.16747167,-0.0106265063987698,0.0095565815937783,-0.0318457926173774,0.0,0.0109006432070584,-0.0445081718858044,-0.0713898892454171,-0.0712228976494121,-0.0791327180077282,-0.0867179525256851,-0.0915047477682634,BTC,0.0109006432070586,5612.31651163831,0.0110356779638551,2
397,397,2197,2197,BTC,2019-05-05 23:59:59,5833.86291815,5708.03512399,5831.06846097,5795.70842926,5795.70842926,0.0061010715327711,0.0065832312573514,-0.0151272801832776,0.0,-0.0060809507842596,-0.0233067651429881,-0.0556115053809138,-0.0602742735251671,-0.0672130242035378,-0.0778785897624649,-0.0815809768691848,BTC,-0.0060809507842594,5688.592754834821,0.0135908662739061,2
398,398,2198,2198,BTC,2019-05-06 23:59:59,5802.95753492,5653.68761092,5791.69326658,5746.80700343,5746.80700343,0.0078106439146485,0.0097707355504521,-0.0162036749197286,0.0,-0.0084375234584126,-0.0030200782468666,-0.0394411653877913,-0.0472631705101436,-0.0548275391342428,-0.0652827561202735,-0.0697810921306358,BTC,-0.0084375234584125,5793.088944709471,0.0183694270935175,2
399,399,2199,2199,BTC,2019-05-07 23:59:59,5988.17834158,5741.39591074,5745.59904909,5829.50151628,5829.50151628,-0.0143927344311834,0.027219621584601,-0.0151137460542636,0.0,0.014389645032562,-0.0060394101738679,-0.0434401178788264,-0.0558591658000167,-0.0632815055129975,-0.0734648421581833,-0.0793709084129821,BTC,0.0143896450325622,5938.991675046387,0.0251856534103729,2
400,400,2200,2200,BTC,2019-05-08 23:59:59,5989.98114696,5794.71564865,5849.48135039,5982.45732286,5982.45732286,-0.0222276508286779,0.0012576477681252,-0.0313820331810152,0.0,0.0262382308595068,-0.0242925216707644,-0.0562408037366745,-0.075428405051612,-0.0815136375239315,-0.0912308029085078,-0.0990494478763317,BTC,0.0262382308595068,6134.685892557054,0.0329507479077479,2
401,401,2201,2201,BTC,2019-05-09 23:59:59,6183.03929388,5982.31627033,5982.31627033,6174.52868876,6174.52868876,-0.0311298931657567,0.0013783408498031,-0.0311298931657567,0.0,0.0321057644934734,-0.0435220419545848,-0.0705822226919673,-0.0965268455239822,-0.1030341669874501,-0.1129776106188426,-0.121841113427733,BTC,0.0321057644934734,6379.579632044458,0.0399195237990135,2
402,402,2202,2202,BTC,2019-05-10 23:59:59,6434.61766164,6161.51907243,6175.82273778,6378.8489737,6378.8489737,-0.0318280361797366,0.0087427509523949,-0.034070394543914,0.0,0.0330908309345037,-0.055875327063475,-0.0842346351796964,-0.1132554118310816,-0.1236053034187389,-0.133164175282879,-0.1444599961899026,BTC,0.0330908309345037,6662.045470544301,0.0442765597095182,2
403,403,2203,2203,BTC,2019-05-11 23:59:59,7333.00312262,6375.69861161,6379.66690526,7204.77169716,7204.77169716,-0.1145219899508047,0.0177981247498162,-0.1150727768205073,0.0,0.1294783317280721,-0.1236333495146166,-0.1642016331267419,-0.1970916477244852,-0.2109532873494948,-0.2216015249722553,-0.2326331064359765,BTC,0.1294783317280721,6960.412504211851,0.0447860998527789,2
404,404,2204,2204,BTC,2019-05-12 23:59:59,7503.87183327,6815.77092608,7203.50752166,6972.37152291,6972.37152291,0.033150270032302,0.0762294878598455,-0.0224601624161072,0.0,-0.0322564244945622,-0.0616398424008002,-0.1153017043013897,-0.1540357944968517,-0.1733728316478157,-0.185786268457789,-0.1980541563591256,BTC,-0.0322564244945622,7247.019558349403,0.0411767339886999,2
405,405,2205,2205,BTC,2019-05-13 23:59:59,8047.41300187,6898.2824267,6971.17820581,7814.91513992,7814.91513992,-0.1079649515066438,0.0297505293131539,-0.1172927276635,0.0,0.1208403215809066,-0.1159101435155536,-0.184494308320763,-0.2236603508369288,-0.2481454657595746,-0.2606878373511365,-0.2729191278527647,BTC,0.1208403215809066,7494.354508999986,0.0341291959624456,2
406,406,2206,2206,BTC,2019-05-14 23:59:59,8268.71267944,7696.39104325,7807.88444936,7994.41615632,7994.41615632,-0.0233327491730007,0.0343110138072002,-0.0372791592584775,0.0,0.0229690295014304,-0.0902319124014745,-0.1757456059063534,-0.2181835508257531,-0.2492063534079365,-0.2638254202007513,-0.2774583748133747,BTC,0.0229690295014306,7681.570686087016,0.0249809609169411,2
407,407,2207,2207,BTC,2019-05-15 23:59:59,8216.42381116,7899.10688404,7989.37450547,8205.16749484,8205.16749484,-0.0262996446453659,0.0013718569824541,-0.0373009583280867,0.0,0.026362317697633,-0.0690831836116044,-0.1675516001454652,-0.2150724394332929,-0.2502420628149576,-0.2687562791504233,-0.283268694621692,BTC,0.0263623176976333,7799.42371447941,0.0153423086512567,2
408,408,2208,2208,BTC,2019-05-16 23:59:59,8320.82435452,7729.60838515,8194.50090343,7884.90929094,7884.90929094,0.0392638140867049,0.055284727762294,-0.0196959660612006,0.0,-0.0390312817016111,-0.0140208803772835,-0.1066239926865123,-0.1622043227933605,-0.2032669904800425,-0.226016166141227,-0.2429574201083743,BTC,-0.0390312817016107,7852.063457191869,0.0067491836114423,2
409,409,2209,2209,BTC,2019-05-17 23:59:59,7929.14555093,7038.12453946,7886.92599261,7343.89571659,7343.89571659,0.0739430810262302,0.0796920131937479,-0.0416361000932049,0.0,-0.0686137981284885,0.0687325995100562,-0.020189218626166,-0.0837945805469224,-0.1304413912914065,-0.1584066858508943,-0.1776920285259166,BTC,-0.0686137981284883,7855.180242202246,0.0003969383369566,2
410,410,2210,2210,BTC,2019-05-18 23:59:59,7447.2717408,7251.50451112,7341.66441915,7271.20790408,7271.20790408,0.00968979514813,0.0242138361387256,-0.0027097826413331,0.0,-0.0098977185018842,0.0644612854778912,0.0073296424947626,-0.0608559524088206,-0.1080916304190651,-0.1406479568371241,-0.160427701953544,BTC,-0.0098977185018841,7831.4081513528145,-0.0030262947655503,2
411,411,2211,2211,BTC,2019-05-19 23:59:59,8261.94116696,7267.96301884,7267.96301884,8197.68969114,8197.68969114,-0.1134132551156262,0.0078377540795966,-0.1134132551156262,0.0,0.1274178649932611,-0.0508821006085185,-0.0818365121950237,-0.1477501548478632,-0.1908978877957963,-0.2244351115805828,-0.2435469586667602,BTC,0.1274178649932613,7804.854800077209,-0.0033906228308402,2
412,412,2212,2212,BTC,2019-05-20 23:59:59,8200.96799673,7678.78158711,8196.92393539,7978.30907244,7978.30907244,0.0274011524202759,0.0279080344303963,-0.0375427277397258,0.0,-0.0267612738424471,-0.0304709600987732,-0.036542041823511,-0.1060779402416034,-0.1521828620992085,-0.189232709283782,-0.2117149962892762,BTC,-0.0267612738424467,7796.496232683673,-0.0010709446373625,2
413,413,2213,2213,BTC,2019-05-21 23:59:59,8062.16804044,7843.33978307,7977.96936984,7963.32777911,7963.32777911,0.0018386271589132,0.0124119292928372,-0.0150675696603576,0.0,-0.0018777529416292,-0.02667750874142,-0.0252038855925923,-0.0858401496126448,-0.1345102338264813,-0.1742257261951686,-0.199144530460343,BTC,-0.001877752941629,7821.151442558095,0.003162344871157,2
414,414,2214,2214,BTC,2019-05-22 23:59:59,7997.61243859,7615.98748467,7956.29214912,7680.06654589,7680.06654589,0.0359665637764328,0.041346763182662,-0.0083435554675358,0.0,-0.0355707112751371,0.0179755802657568,0.0199638808232791,-0.0360597152543604,-0.0884300546903396,-0.1312077579936679,-0.1597080649927095,BTC,-0.035570711275137,7885.811814956744,0.0082673725056396,2
415,415,2215,2215,BTC,2019-05-23 23:59:59,7943.79138993,7533.196693,7677.26883391,7881.84672105,7881.84672105,-0.0259555779730701,0.0078591567525114,-0.0442345608065255,0.0,0.0262732326542118,0.0074095885067173,-0.0052986419665412,-0.0446716664915167,-0.0983590574099901,-0.1402712103525804,-0.1714529561444335,BTC,0.0262732326542121,7988.964985953006,0.0130808562791995,2
416,416,2216,2216,BTC,2019-05-24 23:59:59,8140.71991773,7824.44888684,7881.6953208,7987.37156583,7987.37156583,-0.0132304155577389,0.0191988504148254,-0.0203975334873594,0.0,0.0133883401333059,-0.011166029804791,-0.0185282963762587,-0.0421620401980558,-0.0967734689483146,-0.1379077277101652,-0.1718722180632245,BTC,0.0133883401333059,8120.982888651192,0.0165250320824177,2
417,417,2217,2217,BTC,2019-05-25 23:59:59,8117.92594496,7965.97621163,7991.88503911,8052.54385907,8052.54385907,-0.0075328766935774,0.0081194324469724,-0.0107503478348017,0.0,0.008159416737141,-0.0173252784861096,-0.028367066166142,-0.0360577378195368,-0.0900704409249582,-0.1314640302855875,-0.1668100550063691,BTC,0.0081594167371412,8265.918430719805,0.0178470443856193,2
418,418,2218,2218,BTC,2019-05-26 23:59:59,8687.52079924,7924.67019111,8055.20591925,8673.21603511,8673.21603511,-0.0712550123689108,0.0016493033347828,-0.0863054535906652,0.0,0.0770777765265942,-0.071277722959677,-0.0888100265185232,-0.093752121335657,-0.1383163863962009,-0.1785348458702793,-0.2133912639977873,BTC,0.0770777765265946,8404.79098181882,0.0168006195878855,2
419,419,2219,2219,BTC,2019-05-27 23:59:59,8907.17444077,8668.70492015,8674.07240318,8805.7783766,8805.7783766,-0.014956766771463,0.0115147190666808,-0.0155663077797019,0.0,0.0152841046450786,-0.0596911530802061,-0.0859256943802559,-0.0935144611625594,-0.1343886194125317,-0.175908792508413,-0.2118421053309463,BTC,0.0152841046450791,8519.797413259934,0.0136834374215724,2
420,420,2220,2220,BTC,2019-05-28 23:59:59,8807.01613958,8634.72130428,8802.75819975,8719.9617362,8719.9617362,0.0094950489525977,0.0099833469473382,-0.0097753217845136,0.0,-0.0097454917362045,-0.0312142908274521,-0.0603157002137487,-0.0776740266004687,-0.1101730221852622,-0.1542587397109134,-0.1909554135004303,BTC,-0.0097454917362038,8598.305726912342,0.009214809912055,2
421,421,2221,2221,BTC,2019-05-29 23:59:59,8755.85207898,8482.72893785,8718.59132866,8659.48775584,8659.48775584,0.0068252966556989,0.0111281782314447,-0.0204121563507948,0.0,-0.006935119922482,-0.0089254936845284,-0.0484205097285604,-0.0661127388824935,-0.0896106820613811,-0.1352878540923762,-0.1721709320584067,BTC,-0.0069351199224818,8635.411652100347,0.0043154926524495,2
422,422,2222,2222,BTC,2019-05-30 23:59:59,9008.31456846,8221.27336604,8661.76050606,8319.47222898,8319.47222898,0.0411430277857862,0.0827988026789117,-0.0118034966927268,0.0,-0.0392650854700608,0.0379965205562993,-0.0054288261765779,-0.0270289513805175,-0.0407400740275748,-0.0878129546046418,-0.1264429206382847,BTC,-0.0392650854700605,8634.40552198739,-0.0001165121193397,2
423,423,2223,2223,BTC,2019-05-31 23:59:59,8586.65937818,8172.55084356,8320.28637611,8574.50164907,8574.50164907,-0.029647819006201,0.0014178933782489,-0.0468774538697063,0.0,0.0306545190693259,0.0048211198691043,-0.0278823203365913,-0.0506062304682625,-0.0612838924616097,-0.1017527440253078,-0.1400945521316628,BTC,0.0306545190693265,8605.369263315946,-0.0033628555663158,2
